old_url,new_url,match_type,confidence,notes
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/argon-shielding-gas-hose/,/gas-oxy-fuel/hoses/argon,exact,high,Item match: Argon / Shielding Gas Hose
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/mig-gas-welding-hoses/,/gas-oxy-fuel/hoses/mig,exact,high,Item match: MIG Gas Welding Hoses
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-torch-spares/thermal-dynamics-compat-spares/thermal-dynamics-type-pch-52/,/cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-52,exact,high,Subcategory override: 'Thermal Dynamics Type PCH-52' → /cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-52
https://www.weldingandwelder.com/category/welding-tools-benches/angle-grinder-discs/grinding-discs/,/abrasives/grinding,exact,high,Item match: Grinding Discs
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-belt-sanders/,/workshop/air-tools/sanders/air-belt-sanders,exact,high,Subcategory override: 'Air Belt Sanders' → /workshop/air-tools/sanders/air-belt-sanders
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/hose-nuts-regulator-fitting/,/gas-oxy-fuel/fittings/hose-nuts-regulator-fitting,exact,high,Subcategory override: 'Hose Nuts - Regulator Fitting' → /gas-oxy-fuel/fittings/hose-nuts-regulator-fitting
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/cylinder-fittings/twin-outlet-valves/,/gas-oxy-fuel/cylinder-fittings/twin-outlet-valves,exact,high,Subcategory override: 'Twin Outlet Valves' → /gas-oxy-fuel/cylinder-fittings/twin-outlet-valves
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/prep-8-pipe-preparation-machines/,/workshop/pipe/bevelling/prep-8-pipe-preparation-machines,exact,high,Subcategory override: 'Prep 8 Pipe Preparation Machines' → /workshop/pipe/bevelling/prep-8-pipe-preparation-machines
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/flux-cored-mig-wire-steel/,/mig-welding/wire/flux-cored/flux-cored-mig-wire-steel,exact,high,Subcategory override: 'Flux Cored MIG Wire - Steel' → /mig-welding/wire/flux-cored/flux-cored-mig-wire-steel
https://www.weldingandwelder.com/category/safety-equipment/strip-curtains/,/safety/screens/strip/strip-curtains,exact,high,Subcategory override: 'Strip Curtains' → /safety/screens/strip/strip-curtains
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/stainless-brighteners-rust-remover/,/tig-welding/weld-cleaning/stainless-brighteners-and-rust-remover,exact,high,Subcategory override: 'Stainless Brighteners & Rust Remover' → /tig-welding/weld-cleaning/stainless-brighteners-and-rust-remover
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welding-jackets/welding-jackets-trousers-standard/,/safety/clothing/jackets/welding-jackets-and-trousers-standard,exact,high,Subcategory override: 'Welding Jackets & Trousers - Standard' → /safety/clothing/jackets/welding-jackets-and-trousers-standard
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/gas-cutting-machines-oxy-fuel/straight-line-cutting-machine/,/cutting/machines/straight-line,exact,high,Item match: Straight Line Cutting Machines
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/cutting-gouging-welding-electrodes/,/arc-mma/electrodes/cutting-gouging,exact,high,Item match: Cutting / Gouging
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/antox-pickling-neutralising/,/tig-welding/weld-cleaning/pickling,exact,high,Item match: Pickling & Neutralising Agents
https://www.weldingandwelder.com/category/welding-tools-benches/hand-tools-tool-cabinets/wrench-sets/,/workshop/tools/kits/wrench-sets,exact,high,Subcategory override: 'Wrench Sets' → /workshop/tools/kits/wrench-sets
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/cutting-nozzles-gouging-nozzles/oxy-acetylene-cutting-nozzles-anme/oxyacetylene-cutting-nozzle-anme/nff-cutting-nozzles/,/cutting/nozzles/nff,exact,high,Item match: NFF Cutting Nozzles
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/roller-pipe-stands/mega-pipe-stands/,/workshop/pipe/stands/roller/mega-pipe-stands,exact,high,Subcategory override: 'Mega-Pipe Stands' → /workshop/pipe/stands/roller/mega-pipe-stands
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-clean-air-system/kemper-clean-air-towers/,/safety/fume/kemper-tower,exact,high,Item match: Kemper CleanAirTower
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/direct-drive-compressors/,/workshop/compressors/direct-drive,exact,high,Item match: Direct Drive Compressors
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/copper-free-mig-wire/,/mig-welding/wire/copper-free,exact,high,Item match: Copper Free MIG Wire
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/regulator-stems-fittings/,/gas-oxy-fuel/fittings/regulator-stems-and-fittings,exact,high,Subcategory override: 'Regulator Stems & Fittings' → /gas-oxy-fuel/fittings/regulator-stems-and-fittings
https://www.weldingandwelder.com/category/welding-consumables/weld-backing-ceramics-tapes/ceramic-backing-strips-weldability/,/workshop/consumables/ceramics/ceramic-backing-strips,exact,high,Subcategory override: 'Ceramic Backing Strips' → /workshop/consumables/ceramics/ceramic-backing-strips
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/hard-facing-mig-wire/,/mig-welding/wire/hard-facing,exact,high,Item match: Hard Facing MIG Wire
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/drain-test-plugs/pipe-stoppers/,/workshop/pipe/purging/expandable-pipe-stoppers,exact,high,Subcategory override: 'Expandable Pipe Stoppers' → /workshop/pipe/purging/expandable-pipe-stoppers
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/cast-iron-welding-electrodes/,/arc-mma/electrodes/cast-iron,exact,high,Item match: Cast Iron
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-torches-spares/tig-torches-adaptors/,/tig-welding/torches/adaptors/tig-torch-adaptors-and-switches,exact,high,Subcategory override: 'TIG Torch Adaptors & Switches' → /tig-welding/torches/adaptors/tig-torch-adaptors-and-switches
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/weld-backing-tape/fibreglass-weld-backing-tape/,/workshop/pipe/backing-tape/fibreglass-weld-backing-tape,exact,high,Subcategory override: 'Fibreglass Weld Backing Tape' → /workshop/pipe/backing-tape/fibreglass-weld-backing-tape
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-screwdrivers/,/workshop/air-tools/screwdrivers,exact,high,Item match: Air Screwdrivers
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/chain-pipe-alignment-clamps/,/workshop/pipe/clamps/chain/chain-pipe-alignment-clamps,exact,high,Subcategory override: 'Chain Pipe Alignment Clamps' → /workshop/pipe/clamps/chain/chain-pipe-alignment-clamps
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/hose-check-valves-torch-fitting/,/gas-oxy-fuel/fittings/hose-check-valves-torch-fitting,exact,high,Subcategory override: 'Hose Check Valves - Torch Fitting' → /gas-oxy-fuel/fittings/hose-check-valves-torch-fitting
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/pipe-measuring-marking-tools/,/workshop/pipe/measuring/pipe-measuring-and-marking-tools,exact,high,Subcategory override: 'Pipe Measuring & Marking Tools' → /workshop/pipe/measuring/pipe-measuring-and-marking-tools
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/pipe-measuring-marking-tools/pipe-centering-heads/,/workshop/pipe/measuring/pipe-centering-heads,exact,high,Subcategory override: 'Pipe Centering Heads' → /workshop/pipe/measuring/pipe-centering-heads
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/prep-2-pipe-preparation-machines/,/workshop/pipe/bevelling/prep-2-pipe-preparation-machines,exact,high,Subcategory override: 'Prep 2 Pipe Preparation Machines' → /workshop/pipe/bevelling/prep-2-pipe-preparation-machines
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/tig-wand-rapid/,/tig-welding/weld-cleaning/tig-wand-rapid,exact,high,Subcategory override: 'TIG Wand Rapid' → /tig-welding/weld-cleaning/tig-wand-rapid
https://www.weldingandwelder.com/category/welding-tools-benches/hand-tools-tool-cabinets/pliers-wrenches/,/workshop/tools/kits/plier-sets,exact,high,Subcategory override: 'Plier Sets' → /workshop/tools/kits/plier-sets
https://www.weldingandwelder.com/category/safety-equipment/fire-barrier-fabric/,/safety/fire-barrier,exact,high,Item match: Fire Barrier Fabric
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/bench-wall-mounted-outlet-points/,/gas-oxy-fuel/regulators/bench-and-wall-mounted-outlet-points,exact,high,Subcategory override: 'Bench & Wall Mounted Outlet Points' → /gas-oxy-fuel/regulators/bench-and-wall-mounted-outlet-points
https://www.weldingandwelder.com/category/welding-fume-extraction/on-torch-fume-extraction-torches-and-spares/wsl-on-torch-fume-extractors/,/safety/fume/wsl-on-torch,exact,high,Item match: WSL On-Torch Extraction
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/outlet-point-gas-regulators/lgp500-outlet-point-gas-regulators/,/gas-oxy-fuel/regulators/lgp500-outlet-point-gas-regulators,exact,high,Subcategory override: 'LGP500 Outlet Point Gas Regulators' → /gas-oxy-fuel/regulators/lgp500-outlet-point-gas-regulators
https://www.weldingandwelder.com/category/welding-consumables/weld-backing-ceramics-tapes/weld-backing-tapes/,/workshop/pipe/backing-tape/weld-backing-tapes,exact,high,Subcategory override: 'Weld Backing Tapes' → /workshop/pipe/backing-tape/weld-backing-tapes
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-cutting-machines/automatic-pipe-cutting-machines/,/workshop/pipe/cutting-machines/automatic-pipe-cutting-machines,exact,high,Subcategory override: 'Automatic Pipe Cutting Machines' → /workshop/pipe/cutting-machines/automatic-pipe-cutting-machines
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-hard-facing/,/tig-welding/filler-rods/hard-facing,exact,high,Item match: Hard Facing
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/welding-cable-copper-rubber/,/arc-mma/cable/rubber,exact,high,Item match: Welding Cable (Copper/Rubber)
https://www.weldingandwelder.com/category/welding-equipment/stud-welding-equipment/stud-welder-studs-and-spares/,/arc-mma/accessories/weld-studs,exact,high,Subcategory override: 'Weld Studs' → /arc-mma/accessories/weld-studs
https://www.weldingandwelder.com/category/welding-equipment/stud-welding-equipment/stud-welder-studs-and-spares/aluminium-cd-weld-studs/,/arc-mma/stud-welding/aluminium-studs,exact,high,Item match: Weld Studs - Aluminium
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/,/gas-oxy-fuel/regulators/gas-arc-regulators,exact,high,Subcategory override: 'Gas Arc Regulators' → /gas-oxy-fuel/regulators/gas-arc-regulators
https://www.weldingandwelder.com/category/gas-welding-equipment/header-rails/,/gas-oxy-fuel/regulators/gas-control-header-rails,exact,high,Subcategory override: 'Gas Control Header Rails' → /gas-oxy-fuel/regulators/gas-control-header-rails
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/cutting-guides-oxy-acet-propane/,/cutting/guides,exact,high,Item match: Cutting Guides Oxy/Acet/Propane
https://www.weldingandwelder.com/category/welding-tools-benches/welding-tools-marking/,/workshop/tools,exact,high,Column-level href ([Parent])
https://www.weldingandwelder.com/category/welding-tools-benches/welding-tools-marking/welding-gauges/,/workshop/tools/gauges,exact,high,Item match: Welding Gauges
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/gas-economisers-flowmeters/gas-economisers-oxyacetylene/,/gas-oxy-fuel/economisers/gas-economisers-oxy-acetylene,exact,high,Subcategory override: 'Gas Economisers - Oxy/Acetylene' → /gas-oxy-fuel/economisers/gas-economisers-oxy-acetylene
https://www.weldingandwelder.com/category/welding-fume-extraction/,/safety/fume/kemper-mobile,exact,high,Column-level href ([Parent])
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/mma-stick-electrodes/dissimilar-steel-welding-electrodes/,/arc-mma/electrodes/dissimilar,exact,high,Item match: Dissimilar Steel
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/,/gas-oxy-fuel/hoses,exact,high,Column-level href ([Parent])
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tool-accessories/,/workshop/air-tools/hoses/air-compressor-hoses-and-accessories,exact,high,Subcategory override: 'Air Compressor Hoses & Accessories' → /workshop/air-tools/hoses/air-compressor-hoses-and-accessories
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/,/workshop/air-tools/air-compressors,exact,high,Subcategory override: 'Air Compressors' → /workshop/air-tools/air-compressors
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/pdq-pipe-alignment-clamps/,/workshop/pipe/clamps/pdq,exact,high,Item match: PDQ Clamps
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/welding-hose-cutting-hose/gas-arc-gas-welding-hoses/,/gas-oxy-fuel/hoses,exact,high,Column-level href ([Sub-cat])
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/hose-tails-regulator-fitting/,/gas-oxy-fuel/fittings/hose-tails-regulator-fitting,exact,high,Subcategory override: 'Hose Tails - Regulator Fitting' → /gas-oxy-fuel/fittings/hose-tails-regulator-fitting
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/cylinder-fittings/cylinder-extensions-right-or-left-hand/,/gas-oxy-fuel/cylinder-fittings/cylinder-extensions-right-or-left-hand,exact,high,Subcategory override: 'Cylinder Extensions Right or Left Hand' → /gas-oxy-fuel/cylinder-fittings/cylinder-extensions-right-or-left-hand
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/pincer-pipe-clamps/,/workshop/pipe/clamps/pincer,exact,high,Item match: Pincer Clamps
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-clean-air-system/,/safety/fume/kemper-air-purifying/kemper-clean-air-systems,exact,high,Subcategory override: 'Kemper Clean Air Systems' → /safety/fume/kemper-air-purifying/kemper-clean-air-systems
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/cage-pipe-clamps/,/workshop/pipe/clamps/cage,exact,high,Item match: Cage Clamps
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/prep-3-pipe-preparation-machines/,/workshop/pipe/bevelling/prep-3-pipe-preparation-machines,exact,high,Subcategory override: 'Prep 3 Pipe Preparation Machines' → /workshop/pipe/bevelling/prep-3-pipe-preparation-machines
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/prep-4-pipe-preparation-machines/,/workshop/pipe/bevelling/prep-4-pipe-preparation-machines,exact,high,Subcategory override: 'Prep 4 Pipe Preparation Machines' → /workshop/pipe/bevelling/prep-4-pipe-preparation-machines
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/mepblitz-elecro-polisher/,/tig-welding/weld-cleaning/mepblitz-elecro-polisher,exact,high,Subcategory override: 'mepBlitz Elecro Polisher' → /tig-welding/weld-cleaning/mepblitz-elecro-polisher
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/gas-fluxers-fluxes/gas-fluxers/,/gas-oxy-fuel/equipment,exact,high,Column-level href ([Sub-cat])
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/exact-170-pipe-cutting-benches/,/workshop/pipe/saws/exact/exact-170-pipe-cutting-benches,exact,high,Subcategory override: 'Exact 170 Pipe Cutting Benches' → /workshop/pipe/saws/exact/exact-170-pipe-cutting-benches
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/exact-saw-blades/special-blades/,/workshop/pipe/saws/exact/special-blades,exact,high,Subcategory override: 'Special Blades' → /workshop/pipe/saws/exact/special-blades
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/exact-170-pipe-cutting-benches/pipe-bench-system-accessories/,/workshop/pipe/saws/exact/pipe-bench-system-accessories,exact,high,Subcategory override: 'Pipe Bench System Accessories' → /workshop/pipe/saws/exact/pipe-bench-system-accessories
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tool-accessories/air-compressor-safety-cages/,/workshop/air-tools/hoses/air-compressor-safety-cages,exact,high,Subcategory override: 'Air Compressor Safety Cages' → /workshop/air-tools/hoses/air-compressor-safety-cages
https://www.weldingandwelder.com/category/safety-equipment/welding-screens-welding-curtains/welding-strip-curtains/,/safety/screens/strip,exact,high,Item match: Welding Strip Curtains
https://www.weldingandwelder.com/category/welding-tools-benches/magswitch-magnetic-positioners/magswitch-magnetic-earth-clamps/,/workshop/positioners/magswitch-magnetic-earth-clamps,exact,high,Subcategory override: 'Magswitch Magnetic Earth Clamps' → /workshop/positioners/magswitch-magnetic-earth-clamps
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tungsten-electrodes/superstrike-ac-dc-tungsten-electrodes/,/tig-welding/tungsten/superstrike,exact,high,Item match: Superstrike AC/DC
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/outlet-point-gas-regulators/,/gas-oxy-fuel/regulators/outlet-point-gas-regulators,exact,high,Subcategory override: 'Outlet Point Gas Regulators' → /gas-oxy-fuel/regulators/outlet-point-gas-regulators
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/kemper-misc/,/safety/fume/kemper-spares/kemper-misc-parts-and-accessories,exact,high,Subcategory override: 'Kemper Misc Parts & Accessories' → /safety/fume/kemper-spares/kemper-misc-parts-and-accessories
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-torches-spares/tig-torches-adaptors/tig-torch-adaptors/,/tig-welding/torches/adaptors,exact,high,Item match: TIG Torch Adaptors
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/weld-spacer-socket-rings-and-discs/,/workshop/pipe/accessories/water-soluble-welding-products,exact,high,Subcategory override: 'Water Soluble Welding Products' → /workshop/pipe/accessories/water-soluble-welding-products
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-clean-air-system/kemper-airwatch/,/safety/fume/kemper-airwatch,exact,high,Item match: Kemper Airwatch
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/argon-co2-gas-heaters-gas-welding-equipment/,/gas-oxy-fuel/regulators/argon-and-co2-gas-heaters,exact,high,Subcategory override: 'Argon & Co2 Gas Heaters' → /gas-oxy-fuel/regulators/argon-and-co2-gas-heaters
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/roller-pipe-stands/,/workshop/pipe/stands/roller/roller-pipe-stands,exact,high,Subcategory override: 'Roller Pipe Stands' → /workshop/pipe/stands/roller/roller-pipe-stands
https://www.weldingandwelder.com/category/welding-consumables/disposable-gas-cylinders/,/mig-welding/accessories/disposable-shielding-gas-cylinders,exact,high,Subcategory override: 'Disposable Shielding Gas Cylinders' → /mig-welding/accessories/disposable-shielding-gas-cylinders
https://www.weldingandwelder.com/category/safety-equipment/,/safety/helmets/safety-equipment,exact,high,Subcategory override: 'Safety Equipment' → /safety/helmets/safety-equipment
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/euro-mig-torches-ergo/,/mig-welding/torches/ergo,exact,high,Item match: Euro MIG Torches - ERGO
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-dissimilar-steels/,/tig-welding/filler-rods/dissimilar,exact,high,Item match: Dissimilar Steels
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-titanium/,/tig-welding/filler-rods/titanium,exact,high,Item match: Titanium
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/,/safety/fume/kemper-mobile,exact,high,Column-level href ([Parent])
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/,/safety/fume/kemper-spares,exact,high,Item match: Kemper Spares & Accessories
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-torch-spares/thermal-dynamics-compat-spares/thermal-dynamics-type-pch-51/,/cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-51,exact,high,Subcategory override: 'Thermal Dynamics Type PCH-51' → /cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-51
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-torch-spares/thermal-dynamics-compat-spares/thermal-dynamics-type-pch-70/,/cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-70,exact,high,Subcategory override: 'Thermal Dynamics Type PCH-70' → /cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-70
https://www.weldingandwelder.com/category/welding-tools-benches/magswitch-magnetic-positioners/,/workshop/positioners,exact,high,Item match: Magnetic Welding Positioners
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/weld-backing-tape/purge-gas-retaining-tape/,/workshop/pipe/purging/purge-gas-retaining-tape,exact,high,Subcategory override: 'Purge Gas Retaining Tape' → /workshop/pipe/purging/purge-gas-retaining-tape
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-rachet-wrenches/,/workshop/air-tools/ratchet-wrenches,exact,high,Item match: Air Ratchet Wrenches
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tool-accessories/recoil-air-hoses-upvc/,/workshop/air-tools/hoses/recoil-air-hoses-upvc,exact,high,Subcategory override: 'Recoil Air Hoses (uPVC)' → /workshop/air-tools/hoses/recoil-air-hoses-upvc
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/,/workshop/pipe/stands/pipe-stands,exact,high,Subcategory override: 'Pipe Stands' → /workshop/pipe/stands/pipe-stands
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/e-z-fit-gold-pipe-alignment-clamps/,/workshop/pipe/clamps/ez-fit,exact,high,Item match: E-Z Fit Clamps
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/chain-pipe-alignment-clamps/double-chain-pipe-clamps/,/workshop/pipe/clamps/chain/double-chain-pipe-clamps,exact,high,Subcategory override: 'Double Chain Pipe Clamps' → /workshop/pipe/clamps/chain/double-chain-pipe-clamps
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/pipe-measuring-marking-tools/radius-markers/,/workshop/pipe/measuring/radius-markers,exact,high,Subcategory override: 'Radius Markers' → /workshop/pipe/measuring/radius-markers
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/exact-pipecut-for-cutting-spiral-ducting/,/workshop/pipe/saws/exact/exact-pipecut-for-cutting-spiral-ducting,exact,high,Subcategory override: 'Exact PipeCut for Cutting Spiral Ducting' → /workshop/pipe/saws/exact/exact-pipecut-for-cutting-spiral-ducting
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/drain-test-plugs/hollow-bore-drain-test-plugs/,/workshop/pipe/drain-plugs/hollow-bore-drain-test-plugs,exact,high,Subcategory override: 'Hollow Bore Drain Test Plugs' → /workshop/pipe/drain-plugs/hollow-bore-drain-test-plugs
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/gas-economisers-flowmeters/gas-economisers-oxynatural-gas/,/gas-oxy-fuel/economisers/gas-economisers-oxy-acetylene,exact,high,Subcategory override: 'Gas Economisers - Oxy/Acetylene' → /gas-oxy-fuel/economisers/gas-economisers-oxy-acetylene
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/pipe-wrap/,/workshop/pipe/pipe-wrap,exact,high,Item match: Pipe Wrap
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/weld-purging-equipment/purge-dams-pre-formed/,/workshop/pipe/purging/pre-formed-self-adhesive-purge-dams,exact,high,Subcategory override: 'Pre-formed Self Adhesive Purge Dams' → /workshop/pipe/purging/pre-formed-self-adhesive-purge-dams
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/gold-bridge-alignment-clamps/,/workshop/pipe/clamps/bridge/gold-bridge-alignment-clamps,exact,high,Subcategory override: 'Gold Bridge Alignment Clamps' → /workshop/pipe/clamps/bridge/gold-bridge-alignment-clamps
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-cutting-machines/magnetic-pipe-cutting-machines/,/workshop/pipe/cutting-machines/magnetic-pipe-cutting-machines,exact,high,Subcategory override: 'Magnetic Pipe Cutting Machines' → /workshop/pipe/cutting-machines/magnetic-pipe-cutting-machines
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-magnesium/,/tig-welding/filler-rods/magnesium,exact,high,Item match: Magnesium
https://www.weldingandwelder.com/category/metal-saws-mag-drills/metal-cut-off-saws-chop-saws/chop-saws-cut-off-saws/,/machines/saws/chop,exact,high,Item match: Chop Saws / Cut-Off Saws
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-riveters/,/workshop/air-tools/riveters,exact,high,Item match: Air Riveters
https://www.weldingandwelder.com/category/metal-saws-mag-drills/metal-cut-off-saws-chop-saws/circular-saws/,/machines/saws/circular,exact,high,Item match: Circular Saws
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/carbon-arc-gouging/,/arc-mma/accessories/carbon-arc-air-gouging-equipment,exact,high,Subcategory override: 'Carbon Arc-Air Gouging Equipment' → /arc-mma/accessories/carbon-arc-air-gouging-equipment
https://www.weldingandwelder.com/category/welding-tools-benches/,/workshop/benches/welding-tools-and-benches,exact,high,Subcategory override: 'Welding Tools & Benches' → /workshop/benches/welding-tools-and-benches
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/,/mig-welding/torches/mig-torches-and-consumables,exact,high,Subcategory override: 'MIG Torches & Consumables' → /mig-welding/torches/mig-torches-and-consumables
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/binzle-style-mig-torch-consumables/binzle-style-mig-consumables/,/mig-welding/torches/binzel-consumables/binzle-style-mig-consumables,exact,high,Subcategory override: 'Binzle-Style MIG Consumables' → /mig-welding/torches/binzel-consumables/binzle-style-mig-consumables
